system:index,0_pr,0_year,1_pr,1_year,2_pr,2_year,3_pr,3_year,4_pr,4_year,5_pr,5_year,6_pr,6_year,7_pr,7_year,8_pr,8_year,9_pr,9_year,10_pr,10_year,11_pr,11_year,12_pr,12_year,13_pr,13_year,14_pr,14_year,15_pr,15_year,lat,long,newfire,newfire_yr,oldfire,oldfire_yr,reburn,.geo
00000000000000000d6e_0,3425.8857,2003,3168.0845,2004,2802.147,2005,3951.8845,2006,3301.3616,2007,3236.9136,2008,3176.894,2009,3551.0076,2010,3900.2217,2011,3876.023,2012,3629.3535,2013,2460.937,2014,2882.6902,2015,4074.5676,2016,5425.004,2017,,,42.1527676,-123.9867135,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000b8b_0,2662.9314,2003,2511.7031,2004,2344.7026,2005,3145.0742,2006,2631.208,2007,2658.4822,2008,2604.0745,2009,2786.4033,2010,2932.297,2011,2760.8274,2012,2698.2524,2013,1754.9951,2014,2263.0989,2015,3119.6985,2016,4342.2275,2017,,,42.4045063,-123.963276,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000697_0,3148.6697,2003,2846.1719,2004,2555.922,2005,3634.675,2006,2913.7947,2007,2974.7417,2008,3021.0925,2009,3180.6611,2010,3444.4067,2011,3326.1052,2012,3364.19,2013,2181.495,2014,2655.8752,2015,3463.5,2016,4859.522,2017,,,42.3027138,-124.0790407,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000d84_0,2926.4663,2003,2797.7817,2004,2413.5857,2005,3468.1965,2006,2822.1465,2007,2688.0564,2008,2802.7048,2009,3315.7,2010,3440.4316,2011,3355.6443,2012,3141.5298,2013,2037.6588,2014,2499.6265,2015,3494.8154,2016,4811.5083,2017,,,42.0966096,-123.9959617,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000001e1_0,3517.2883,2003,3363.965,2004,3100.2188,2005,4039.0957,2006,3404.1587,2007,3311.3408,2008,3199.787,2009,3783.5557,2010,4171.8643,2011,3973.6326,2012,3666.8113,2013,2589.3672,2014,3184.6965,2015,4257.4434,2016,5964.998,2017,,,42.1971911,-123.8618167,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000024d_0,2745.8066,2003,2527.6401,2004,2271.5686,2005,3247.7456,2006,2598.8901,2007,2504.9246,2008,2505.3906,2009,2878.8105,2010,3044.899,2011,2968.8933,2012,2932.3855,2013,1863.1787,2014,2342.1492,2015,3125.5686,2016,4426.8193,2017,,,42.277634,-124.0038258,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000464_0,3214.9512,2003,3093.498,2004,2802.1624,2005,3685.4094,2006,3117.3794,2007,3007.7495,2008,2908.619,2009,3545.794,2010,3758.8784,2011,3526.7031,2012,3285.2808,2013,2286.0098,2014,2840.4944,2015,3856.6787,2016,5490.701,2017,,,42.2528171,-123.8489642,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000000e0_0,3358.026,2003,3049.627,2004,2789.3647,2005,3938.31,2006,3157.2542,2007,3046.581,2008,3013.9883,2009,3517.846,2010,3728.1472,2011,3648.4858,2012,3623.8538,2013,2363.0974,2014,2921.3774,2015,3833.063,2016,5426.7793,2017,,,42.246083,-123.9768227,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000008f_0,2744.7766,2003,2561.4717,2004,2259.8855,2005,3237.428,2006,2623.0635,2007,2490.3984,2008,2485.6035,2009,2794.8088,2010,3040.7834,2011,3044.185,2012,2914.0723,2013,1892.1604,2014,2276.55,2015,3161.5256,2016,4209.918,2017,,,42.1473535,-124.0030714,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000dd5_0,2709.0984,2003,2681.108,2004,2380.5818,2005,3214.9775,2006,2748.1118,2007,2605.8794,2008,2427.3787,2009,2865.9834,2010,3095.382,2011,2852.9192,2012,2753.0066,2013,1764.1658,2014,2324.486,2015,3318.1414,2016,4647.5967,2017,,,42.3388887,-123.8971932,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000087_0,3388.2742,2003,3244.0422,2004,2976.66,2005,3856.1245,2006,3271.3606,2007,3194.0151,2008,3040.5361,2009,3534.932,2010,3884.886,2011,3727.7285,2012,3532.2656,2013,2430.295,2014,3061.7825,2015,4116.938,2016,5699.2266,2017,,,42.2907871,-123.8665643,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000001e0_0,2902.4976,2003,2810.4014,2004,2547.2913,2005,3393.9326,2006,2831.6052,2007,2788.8508,2008,2877.9524,2009,3058.5457,2010,3223.1047,2011,3091.4775,2012,3008.3303,2013,2049.2847,2014,2525.747,2015,3375.721,2016,4782.253,2017,,,42.256837,-123.8850564,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000019f_0,2583.0198,2003,2487.5215,2004,2267.4133,2005,3067.2075,2006,2540.5073,2007,2493.4355,2008,2560.4102,2009,2742.2632,2010,2845.5107,2011,2721.5908,2012,2666.286,2013,1779.0924,2014,2204.9326,2015,2955.617,2016,4191.8506,2017,,,42.2719901,-123.9198333,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000a44_0,3107.2605,2003,2914.447,2004,2706.7698,2005,3658.7493,2006,3047.5125,2007,2976.78,2008,3034.198,2009,3545.8628,2010,3582.2168,2011,3381.5752,2012,3333.4045,2013,2168.3286,2014,2747.8071,2015,3668.9944,2016,5304.8877,2017,,,42.2353986,-123.9263176,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000009d3_0,2932.8962,2003,2721.863,2004,2543.726,2005,3514.083,2006,2854.4133,2007,2900.4753,2008,2954.7402,2009,3353.5552,2010,3370.1497,2011,3164.9521,2012,3198.8362,2013,1995.5205,2014,2567.6602,2015,3443.8384,2016,5011.387,2017,,,42.283919,-123.989486,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000b4f_0,3148.6697,2003,2846.1719,2004,2555.922,2005,3634.675,2006,2913.7947,2007,2974.7417,2008,3021.0925,2009,3180.6611,2010,3444.4067,2011,3326.1052,2012,3364.19,2013,2181.495,2014,2655.8752,2015,3463.5,2016,4859.522,2017,,,42.326661,-124.0391722,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000099c_0,2448.9343,2003,2290.1855,2004,2046.3293,2005,2883.672,2006,2298.0159,2007,2301.915,2008,2367.9392,2009,2619.4832,2010,2724.8599,2011,2657.8538,2012,2541.426,2013,1633.0408,2014,2068.1042,2015,2752.7268,2016,3926.9124,2017,,,42.2639506,-124.0527017,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000aed_0,3381.3853,2003,3116.5479,2004,2726.8374,2005,3883.052,2006,3240.7078,2007,3119.0488,2008,3036.645,2009,3511.29,2010,3760.7908,2011,3738.035,2012,3701.9912,2013,2363.2312,2014,2875.6626,2015,3859.4495,2016,5294.6177,2017,,,42.19588,-124.0320754,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000bf9_0,2709.0984,2003,2681.108,2004,2380.5818,2005,3214.9775,2006,2748.1118,2007,2605.8794,2008,2427.3787,2009,2865.9834,2010,3095.382,2011,2852.9192,2012,2753.0066,2013,1764.1658,2014,2324.486,2015,3318.1414,2016,4647.5967,2017,,,42.3386538,-123.8808396,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000dc2_0,2602.1907,2003,2466.8533,2004,2290.804,2005,3089.1355,2006,2553.861,2007,2586.7017,2008,2624.694,2009,2787.6821,2010,2912.1006,2011,2743.2485,2012,2679.6035,2013,1751.8597,2014,2228.9673,2015,3040.3464,2016,4271.025,2017,,,42.3409247,-123.955313,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000398_0,2941.39,2003,2889.4932,2004,2597.2524,2005,3428.308,2006,2918.3618,2007,2969.1333,2008,3061.3774,2009,3420.5198,2010,3437.1494,2011,3222.0674,2012,3143.0193,2013,2067.486,2014,2611.1497,2015,3559.2559,2016,5106.3477,2017,,,42.240813,-123.9048724,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000016_0,3409.176,2003,3133.978,2004,2655.0452,2005,3819.738,2006,3026.7012,2007,3342.1118,2008,3235.184,2009,3329.6072,2010,3717.721,2011,3589.2144,2012,3685.7427,2013,2399.5923,2014,2838.7014,2015,3569.0671,2016,5070.3936,2017,,,42.3360378,-124.1691176,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000e26_0,3659.6033,2003,3557.9507,2004,3282.8213,2005,4240.831,2006,3625.4248,2007,3537.7898,2008,3450.9326,2009,3984.9194,2010,4220.703,2011,4016.9211,2012,3966.466,2013,2666.1206,2014,3320.883,2015,4352.368,2016,6153.9517,2017,,,42.3016937,-123.877865,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000db3_0,2744.7766,2003,2561.4717,2004,2259.8855,2005,3237.428,2006,2623.0635,2007,2490.3984,2008,2485.6035,2009,2794.8088,2010,3040.7834,2011,3044.185,2012,2914.0723,2013,1892.1604,2014,2276.55,2015,3161.5256,2016,4209.918,2017,,,42.169682,-124.0056762,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000007b9_0,2902.4976,2003,2810.4014,2004,2547.2913,2005,3393.9326,2006,2831.6052,2007,2788.8508,2008,2877.9524,2009,3058.5457,2010,3223.1047,2011,3091.4775,2012,3008.3303,2013,2049.2847,2014,2525.747,2015,3375.721,2016,4782.253,2017,,,42.267526,-123.8821592,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000672_0,3381.3853,2003,3116.5479,2004,2726.8374,2005,3883.052,2006,3240.7078,2007,3119.0488,2008,3036.645,2009,3511.29,2010,3760.7908,2011,3738.035,2012,3701.9912,2013,2363.2312,2014,2875.6626,2015,3859.4495,2016,5294.6177,2017,,,42.2068741,-124.0227369,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000015f_0,2926.4663,2003,2797.7817,2004,2413.5857,2005,3468.1965,2006,2822.1465,2007,2688.0564,2008,2802.7048,2009,3315.7,2010,3440.4316,2011,3355.6443,2012,3141.5298,2013,2037.6588,2014,2499.6265,2015,3494.8154,2016,4811.5083,2017,,,42.1217405,-124.0163085,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000017c_0,2883.2004,2003,2713.1528,2004,2524.8713,2005,3421.9082,2006,2803.303,2007,2685.1494,2008,2692.8953,2009,3006.552,2010,3202.4182,2011,3048.3008,2012,3055.781,2013,2005.8551,2014,2474.6526,2015,3306.3987,2016,4703.6235,2017,,,42.3046341,-123.9617199,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000000a1_0,3003.0813,2003,2753.269,2004,2452.9597,2005,3446.284,2006,2782.5251,2007,2841.0332,2008,2813.2195,2009,2998.0625,2010,3296.065,2011,3198.8093,2012,3213.2412,2013,2097.166,2014,2528.318,2015,3270.1123,2016,4591.484,2017,,,42.2988275,-124.1101101,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000049e_0,2583.0198,2003,2487.5215,2004,2267.4133,2005,3067.2075,2006,2540.5073,2007,2493.4355,2008,2560.4102,2009,2742.2632,2010,2845.5107,2011,2721.5908,2012,2666.286,2013,1779.0924,2014,2204.9326,2015,2955.617,2016,4191.8506,2017,,,42.2927322,-123.9488631,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000069b_0,2744.7766,2003,2561.4717,2004,2259.8855,2005,3237.428,2006,2623.0635,2007,2490.3984,2008,2485.6035,2009,2794.8088,2010,3040.7834,2011,3044.185,2012,2914.0723,2013,1892.1604,2014,2276.55,2015,3161.5256,2016,4209.918,2017,,,42.1458806,-124.0141829,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000102_0,3369.592,2003,3214.111,2004,2986.9814,2005,3976.4124,2006,3313.4983,2007,3297.6606,2008,3407.8462,2009,3623.3357,2010,3832.4548,2011,3634.7263,2012,3632.7239,2013,2443.1726,2014,2983.7068,2015,3910.441,2016,5635.2725,2017,,,42.3249638,-123.9396794,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000c93_0,2548.8472,2003,2384.962,2004,2103.1829,2005,2993.7532,2006,2370.0823,2007,2245.0146,2008,2241.1753,2009,2662.0093,2010,2818.1077,2011,2788.654,2012,2673.2175,2013,1688.7278,2014,2142.042,2015,2847.3516,2016,4086.0496,2017,,,42.2476815,-124.0958821,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000684_0,3916.398,2003,3598.5867,2004,2981.005,2005,4334.7715,2006,3487.3606,2007,3930.7224,2008,3855.1685,2009,3963.5203,2010,4456.222,2011,4211.163,2012,4390.2734,2013,2852.4463,2014,3360.4385,2015,4115.1436,2016,5839.1064,2017,,,42.3416219,-124.1745809,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000000a5_0,2932.8962,2003,2721.863,2004,2543.726,2005,3514.083,2006,2854.4133,2007,2900.4753,2008,2954.7402,2009,3353.5552,2010,3370.1497,2011,3164.9521,2012,3198.8362,2013,1995.5205,2014,2567.6602,2015,3443.8384,2016,5011.387,2017,,,42.2813327,-123.9786559,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000000d0_0,3659.6033,2003,3557.9507,2004,3282.8213,2005,4240.831,2006,3625.4248,2007,3537.7898,2008,3450.9326,2009,3984.9194,2010,4220.703,2011,4016.9211,2012,3966.466,2013,2666.1206,2014,3320.883,2015,4352.368,2016,6153.9517,2017,,,42.2995939,-123.8983408,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000003da_0,3409.176,2003,3133.978,2004,2655.0452,2005,3819.738,2006,3026.7012,2007,3342.1118,2008,3235.184,2009,3329.6072,2010,3717.721,2011,3589.2144,2012,3685.7427,2013,2399.5923,2014,2838.7014,2015,3569.0671,2016,5070.3936,2017,,,42.3274462,-124.1838807,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000c0f_0,2745.8066,2003,2527.6401,2004,2271.5686,2005,3247.7456,2006,2598.8901,2007,2504.9246,2008,2505.3906,2009,2878.8105,2010,3044.899,2011,2968.8933,2012,2932.3855,2013,1863.1787,2014,2342.1492,2015,3125.5686,2016,4426.8193,2017,,,42.2896801,-124.0154853,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000275_0,2660.0083,2003,2487.1116,2004,2198.03,2005,3122.5525,2006,2482.4587,2007,2368.5276,2008,2344.2878,2009,2744.5667,2010,2917.9514,2011,2906.3823,2012,2815.6338,2013,1795.5367,2014,2210.3005,2015,2969.4316,2016,4122.672,2017,,,42.1853579,-124.042497,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000555_0,3425.8857,2003,3168.0845,2004,2802.147,2005,3951.8845,2006,3301.3616,2007,3236.9136,2008,3176.894,2009,3551.0076,2010,3900.2217,2011,3876.023,2012,3629.3535,2013,2460.937,2014,2882.6902,2015,4074.5676,2016,5425.004,2017,,,42.143398,-123.9842396,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000025b_0,2932.8962,2003,2721.863,2004,2543.726,2005,3514.083,2006,2854.4133,2007,2900.4753,2008,2954.7402,2009,3353.5552,2010,3370.1497,2011,3164.9521,2012,3198.8362,2013,1995.5205,2014,2567.6602,2015,3443.8384,2016,5011.387,2017,,,42.2692629,-123.9750473,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000004d6_0,3358.026,2003,3049.627,2004,2789.3647,2005,3938.31,2006,3157.2542,2007,3046.581,2008,3013.9883,2009,3517.846,2010,3728.1472,2011,3648.4858,2012,3623.8538,2013,2363.0974,2014,2921.3774,2015,3833.063,2016,5426.7793,2017,,,42.2158326,-123.9700933,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000004b_0,3148.6697,2003,2846.1719,2004,2555.922,2005,3634.675,2006,2913.7947,2007,2974.7417,2008,3021.0925,2009,3180.6611,2010,3444.4067,2011,3326.1052,2012,3364.19,2013,2181.495,2014,2655.8752,2015,3463.5,2016,4859.522,2017,,,42.3060167,-124.059605,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000eb0_0,3381.3853,2003,3116.5479,2004,2726.8374,2005,3883.052,2006,3240.7078,2007,3119.0488,2008,3036.645,2009,3511.29,2010,3760.7908,2011,3738.035,2012,3701.9912,2013,2363.2312,2014,2875.6626,2015,3859.4495,2016,5294.6177,2017,,,42.1971341,-124.0141141,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000000bb_0,3214.9512,2003,3093.498,2004,2802.1624,2005,3685.4094,2006,3117.3794,2007,3007.7495,2008,2908.619,2009,3545.794,2010,3758.8784,2011,3526.7031,2012,3285.2808,2013,2286.0098,2014,2840.4944,2015,3856.6787,2016,5490.701,2017,,,42.237244,-123.8706349,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000052a_0,2803.0437,2003,2584.2935,2004,2257.2405,2005,3228.072,2006,2573.3147,2007,2583.689,2008,2513.9387,2009,2802.794,2010,3027.259,2011,2976.4277,2012,2939.7078,2013,1892.9622,2014,2322.2815,2015,3025.2952,2016,4289.707,2017,,,42.2834919,-124.1455038,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000001b6_0,2823.2905,2003,2595.3696,2004,2346.1272,2005,3294.9746,2006,2670.7415,2007,2669.7268,2008,2821.1333,2009,3064.7795,2010,3151.312,2011,3083.3699,2012,3079.928,2013,1936.373,2014,2414.7834,2015,3195.2485,2016,4525.3027,2017,,,42.2201922,-124.0006405,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000060d_0,2602.1907,2003,2466.8533,2004,2290.804,2005,3089.1355,2006,2553.861,2007,2586.7017,2008,2624.694,2009,2787.6821,2010,2912.1006,2011,2743.2485,2012,2679.6035,2013,1751.8597,2014,2228.9673,2015,3040.3464,2016,4271.025,2017,,,42.3734359,-123.9934964,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000521_0,2583.0198,2003,2487.5215,2004,2267.4133,2005,3067.2075,2006,2540.5073,2007,2493.4355,2008,2560.4102,2009,2742.2632,2010,2845.5107,2011,2721.5908,2012,2666.286,2013,1779.0924,2014,2204.9326,2015,2955.617,2016,4191.8506,2017,,,42.2646204,-123.940193,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000677_0,3214.9512,2003,3093.498,2004,2802.1624,2005,3685.4094,2006,3117.3794,2007,3007.7495,2008,2908.619,2009,3545.794,2010,3758.8784,2011,3526.7031,2012,3285.2808,2013,2286.0098,2014,2840.4944,2015,3856.6787,2016,5490.701,2017,,,42.2233977,-123.8585454,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000e1a_0,2986.8286,2003,2742.081,2004,2610.6106,2005,3505.4087,2006,2872.652,2007,3052.0493,2008,2983.283,2009,3281.2024,2010,3367.0508,2011,3177.2166,2012,3126.9524,2013,1990.4036,2014,2582.2341,2015,3530.8242,2016,5132.4507,2017,,,42.3785003,-124.0347103,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000792_0,2932.8962,2003,2721.863,2004,2543.726,2005,3514.083,2006,2854.4133,2007,2900.4753,2008,2954.7402,2009,3353.5552,2010,3370.1497,2011,3164.9521,2012,3198.8362,2013,1995.5205,2014,2567.6602,2015,3443.8384,2016,5011.387,2017,,,42.2684235,-123.9552055,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000019d_0,2602.1907,2003,2466.8533,2004,2290.804,2005,3089.1355,2006,2553.861,2007,2586.7017,2008,2624.694,2009,2787.6821,2010,2912.1006,2011,2743.2485,2012,2679.6035,2013,1751.8597,2014,2228.9673,2015,3040.3464,2016,4271.025,2017,,,42.359557,-123.9921252,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000000ef_0,2448.9343,2003,2290.1855,2004,2046.3293,2005,2883.672,2006,2298.0159,2007,2301.915,2008,2367.9392,2009,2619.4832,2010,2724.8599,2011,2657.8538,2012,2541.426,2013,1633.0408,2014,2068.1042,2015,2752.7268,2016,3926.9124,2017,,,42.281369,-124.0425744,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000c67_0,2745.8066,2003,2527.6401,2004,2271.5686,2005,3247.7456,2006,2598.8901,2007,2504.9246,2008,2505.3906,2009,2878.8105,2010,3044.899,2011,2968.8933,2012,2932.3855,2013,1863.1787,2014,2342.1492,2015,3125.5686,2016,4426.8193,2017,,,42.2633297,-124.0268548,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000315_0,3517.2883,2003,3363.965,2004,3100.2188,2005,4039.0957,2006,3404.1587,2007,3311.3408,2008,3199.787,2009,3783.5557,2010,4171.8643,2011,3973.6326,2012,3666.8113,2013,2589.3672,2014,3184.6965,2015,4257.4434,2016,5964.998,2017,,,42.2006645,-123.868462,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000e0e_0,3369.592,2003,3214.111,2004,2986.9814,2005,3976.4124,2006,3313.4983,2007,3297.6606,2008,3407.8462,2009,3623.3357,2010,3832.4548,2011,3634.7263,2012,3632.7239,2013,2443.1726,2014,2983.7068,2015,3910.441,2016,5635.2725,2017,,,42.3274896,-123.9296295,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000374_0,2745.8066,2003,2527.6401,2004,2271.5686,2005,3247.7456,2006,2598.8901,2007,2504.9246,2008,2505.3906,2009,2878.8105,2010,3044.899,2011,2968.8933,2012,2932.3855,2013,1863.1787,2014,2342.1492,2015,3125.5686,2016,4426.8193,2017,,,42.2931779,-123.9998474,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000000e2_0,2745.8066,2003,2527.6401,2004,2271.5686,2005,3247.7456,2006,2598.8901,2007,2504.9246,2008,2505.3906,2009,2878.8105,2010,3044.899,2011,2968.8933,2012,2932.3855,2013,1863.1787,2014,2342.1492,2015,3125.5686,2016,4426.8193,2017,,,42.2926911,-124.0168092,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000ae2_0,2709.0984,2003,2681.108,2004,2380.5818,2005,3214.9775,2006,2748.1118,2007,2605.8794,2008,2427.3787,2009,2865.9834,2010,3095.382,2011,2852.9192,2012,2753.0066,2013,1764.1658,2014,2324.486,2015,3318.1414,2016,4647.5967,2017,,,42.3437489,-123.8982462,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000927_0,3253.0686,2003,3108.1052,2004,2914.5374,2005,3840.1807,2006,3227.3665,2007,3197.3674,2008,3154.8796,2009,3630.4358,2010,3793.05,2011,3519.8545,2012,3509.982,2013,2241.7092,2014,2891.2168,2015,3912.2634,2016,5605.224,2017,,,42.3694285,-123.9451212,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000852_0,2883.2004,2003,2713.1528,2004,2524.8713,2005,3421.9082,2006,2803.303,2007,2685.1494,2008,2692.8953,2009,3006.552,2010,3202.4182,2011,3048.3008,2012,3055.781,2013,2005.8551,2014,2474.6526,2015,3306.3987,2016,4703.6235,2017,,,42.3308273,-123.9869949,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000dc1_0,2902.4976,2003,2810.4014,2004,2547.2913,2005,3393.9326,2006,2831.6052,2007,2788.8508,2008,2877.9524,2009,3058.5457,2010,3223.1047,2011,3091.4775,2012,3008.3303,2013,2049.2847,2014,2525.747,2015,3375.721,2016,4782.253,2017,,,42.2652147,-123.9038686,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000085d_0,2821.8225,2003,2802.8945,2004,2418.323,2005,3403.581,2006,2842.0847,2007,2547.2102,2008,2231.6968,2009,2945.1665,2010,3205.7788,2011,3004.31,2012,2846.2898,2013,1883.4513,2014,2455.5574,2015,3349.2688,2016,4744.258,2017,,,42.2437669,-123.8244111,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000086a_0,2932.8962,2003,2721.863,2004,2543.726,2005,3514.083,2006,2854.4133,2007,2900.4753,2008,2954.7402,2009,3353.5552,2010,3370.1497,2011,3164.9521,2012,3198.8362,2013,1995.5205,2014,2567.6602,2015,3443.8384,2016,5011.387,2017,,,42.2597916,-123.9678,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000c29_0,3369.592,2003,3214.111,2004,2986.9814,2005,3976.4124,2006,3313.4983,2007,3297.6606,2008,3407.8462,2009,3623.3357,2010,3832.4548,2011,3634.7263,2012,3632.7239,2013,2443.1726,2014,2983.7068,2015,3910.441,2016,5635.2725,2017,,,42.3076128,-123.916734,chetco,2017,biscuit,2002,biscuit_chetco,
00000000000000000e7b_0,2883.2004,2003,2713.1528,2004,2524.8713,2005,3421.9082,2006,2803.303,2007,2685.1494,2008,2692.8953,2009,3006.552,2010,3202.4182,2011,3048.3008,2012,3055.781,2013,2005.8551,2014,2474.6526,2015,3306.3987,2016,4703.6235,2017,,,42.325593,-123.9855721,chetco,2017,biscuit,2002,biscuit_chetco,
0000000000000000029d_0,2902.4976,2003,2810.4014,2004,2547.2913,2005,3393.9326,2006,2831.6052,2007,2788.8508,2008,2877.9524,2009,3058.5457,2010,3223.1047,2011,3091.4775,2012,3008.3303,2013,2049.2847,2014,2525.747,2015,3375.721,2016,4782.253,2017,,,42.2742525,-123.8719588,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000004d1_0,2907.6558,2003,2688.5461,2004,2352.5586,2005,3341.7424,2006,2704.037,2007,2631.7502,2008,2511.4358,2009,2991.0803,2010,3172.4648,2011,3141.9297,2012,3147.6843,2013,1950.0034,2014,2462.6392,2015,3232.3818,2016,4601.107,2017,,,42.2279266,-124.0495508,chetco,2017,biscuit,2002,biscuit_chetco,
000000000000000001a6_0,2744.7766,2003,2561.4717,2004,2259.8855,2005,3237.428,2006,2623.0635,2007,2490.3984,2008,2485.6035,2009,2794.8088,2010,3040.7834,2011,3044.185,2012,2914.0723,2013,1892.1604,2014,2276.55,2015,3161.5256,2016,4209.918,2017,,,42.1670786,-124.0324514,chetco,2017,biscuit,2002,biscuit_chetco,
