aspect,chili,elevation,lat,long,newfire,newfire_yr,oldfire,oldfire_yr,reburn,slope,tpi,folded_aspect
180,190,430,42.2413379,-123.692403,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,0.92740995,-37,180
34.07398,90,1068,42.3347795,-123.8693027,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,36.598858,45,34.07398
94.683365,137,292,42.497676,-123.9497573,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,21.629343,-143,94.683365
159.7641,221,414,42.2839058,-123.7009276,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,10.745763,-88,159.7641
81.58372,125,663,42.2867471,-123.7716217,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.942438,52,81.58372
119.44673,162,315,42.4170826,-123.9470424,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.173895,-138,119.44673
193.54065,246,925,42.4224181,-123.8504103,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,36.843357,62,166.45935
90,116,1078,42.2966809,-123.8239332,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,34.154484,13,90
182.8784,225,942,42.555899,-123.800638,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.63524,-19,177.1216
296.15448,183,1092,42.5563063,-123.9098835,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,16.372452,-96,63.84552
99.76801,144,411,42.455078,-123.8927362,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,33.738705,-95,99.76801
98.38993,189,733,42.4863538,-123.7775388,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,6.330744,-62,98.38993
241.28505,233,177,42.4071101,-124.0035129,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,37.77331,-79,118.71495
57.466507,102,596,42.3865311,-123.9178267,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.765568,16,57.466507
24.25801,130,1052,42.2945467,-123.8168852,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.723827,77,24.25801
0,214,307,42.3034564,-123.7795399,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,0.92740995,-99,0
77.71815,144,386,42.2522528,-123.6965021,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,20.831474,-71,77.71815
321.44333,134,777,42.43761,-123.8251361,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,19.387562,-74,38.55667
268.58856,191,1149,42.3385503,-123.8374484,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,33.312546,100,91.41144
323.34628,107,597,42.527126,-123.9721491,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.02641,56,36.65372
348.50055,145,876,42.4972601,-123.7951248,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.282904,-70,11.49945
159.7248,205,314,42.4166581,-124.0163718,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.66074,37,159.7248
220.26907,240,686,42.4571262,-123.8120935,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.983889,-82,139.73093
52.1201,70,916,42.5256559,-123.8439878,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.607098,57,52.1201
50.584354,142,1007,42.2959265,-123.8220838,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,14.302809,13,50.584354
133.8074,192,535,42.4507752,-123.8840566,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,16.909357,5,133.8074
315.613,128,824,42.4517993,-123.904183,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,39.19618,22,44.387
159.09102,215,474,42.4155953,-123.925906,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,34.0519,-79,159.09102
126.478714,188,571,42.3207739,-123.7295633,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,12.288494,-63,126.478714
339.94092,93,1013,42.25263,-123.8036822,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.522655,-37,20.05908
19.356268,141,926,42.4382741,-124.0540874,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,24.856161,10,19.356268
246.44054,225,784,42.4449937,-123.7641778,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,27.766657,-82,113.55946
320.9064,139,668,42.3988344,-123.986223,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.643349,17,39.0936
37.66315,145,1257,42.2408489,-123.8021124,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,8.146153,39,37.66315
310.49142,115,657,42.4904459,-123.9610645,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.742804,0,49.50858
110.285225,169,1273,42.3334845,-123.8196857,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,5.3350186,130,110.285225
257.91058,227,815,42.4592002,-123.8109738,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,34.823406,32,102.08942
319.43716,140,683,42.4517692,-124.0508455,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.040943,-4,40.56284
249.74237,233,1081,42.4269304,-123.9720445,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,20.506912,171,110.25763
177.13414,230,499,42.2816641,-123.6585125,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.63501,-34,177.13414
96.02339,121,325,42.3860851,-123.9095545,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,37.644005,-49,96.02339
222.12671,207,1271,42.5131118,-123.7905316,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,3.7463186,91,137.87329
255.62653,220,631,42.5440534,-123.8305838,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,27.550058,-106,104.37347
86.16347,170,714,42.467334,-124.0253447,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,13.600425,64,86.16347
63.813763,78,105,42.4687396,-124.0028271,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,33.43641,-95,63.813763
268.07913,189,631,42.4527847,-123.8205879,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,44.005802,-43,91.92087
148.16187,196,791,42.4285885,-123.9570843,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,24.575235,16,148.16187
50.20409,91,1049,42.5298426,-123.8968421,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,33.327793,12,50.20409
238.4241,238,973,42.4769422,-123.7561113,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.17882,20,121.5759
290.30588,165,1181,42.2638189,-123.7478833,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,33.146523,85,69.69412
100.44033,169,894,42.5195359,-123.8955634,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,15.00232,1,100.44033
73.55973,154,355,42.4641585,-124.0116224,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,12.88689,-21,73.55973
338.27982,149,802,42.4108766,-124.085002,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,16.500515,-28,21.72018
319.6949,131,1161,42.5369265,-123.9406115,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.758951,83,40.3051
114.801476,196,657,42.323512,-123.7934257,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,21.101856,7,114.801476
157.01207,214,986,42.5546255,-123.8108621,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,15.713783,83,157.01207
145.83708,206,990,42.5446702,-123.8938476,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.960304,-101,145.83708
86.045425,136,545,42.4907242,-123.9375431,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,35.15195,-52,86.045425
279.29605,211,1316,42.5585124,-123.9264104,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,11.333237,52,80.70395
270,219,546,42.4729564,-123.7866047,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.22149,-118,90
180,216,1108,42.3990783,-124.1077325,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,12.769178,64,180
34.093964,85,376,42.3823819,-123.8504997,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.693369,-136,34.093964
148.78021,224,493,42.3014242,-123.7539067,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.764141,-28,148.78021
315.35263,119,462,42.2840379,-123.714941,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,30.60802,-64,44.64737
114.3267,165,770,42.4726136,-123.8210255,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,36.74627,52,114.3267
248.99677,210,557,42.4110732,-123.9127544,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,30.418653,7,111.00323
300.82056,129,340,42.3830417,-123.9082032,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,33.56415,-67,59.17944
175.81487,249,352,42.3791376,-123.8265491,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,30.986876,-105,175.81487
227.6599,227,1404,42.2381827,-123.780121,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,21.034126,136,132.3401
70.76764,138,1206,42.5655963,-123.8798727,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.859272,80,70.76764
88.07379,124,764,42.2779437,-123.7754894,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,25.715582,11,88.07379
185.731,245,901,42.4312922,-124.0554871,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.714222,73,174.269
340.42325,129,707,42.2700409,-123.7953416,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.078644,-75,19.57675
335.67303,103,151,42.4959135,-124.0046666,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,25.62512,-23,24.32697
230.78682,239,608,42.4170556,-123.8574996,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.26728,-19,129.21318
221.47585,224,1007,42.4579052,-123.7997534,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.424244,98,138.52415
0,174,1228,42.5261222,-123.7437976,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,0.92740995,111,0
322.583,78,453,42.4927337,-123.9118414,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,38.480568,-113,37.417
265.78192,207,1045,42.4788485,-123.8448084,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.757513,172,94.21808
156.52965,215,1152,42.5239622,-123.9038124,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.806883,24,156.52965
283.14145,198,958,42.3261727,-123.7524757,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.132235,86,76.85855
23.071566,94,942,42.4515069,-123.8088564,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,31.625938,-7,23.071566
8.553494,115,366,42.3755505,-123.8955346,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,16.41799,-113,8.553494
165.61523,226,670,42.4678476,-123.8539382,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,31.729858,22,165.61523
264.17368,201,834,42.2860646,-123.7559053,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.53206,141,95.82632
124.0851,196,1206,42.4227597,-124.1014958,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.626808,55,124.0851
77.519455,155,685,42.456131,-123.9151227,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,12.664989,40,77.519455
65.223206,162,635,42.3947282,-123.9301936,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,10.931099,3,65.223206
81.15429,153,1201,42.3349706,-123.8167272,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.834932,71,81.15429
176.76892,245,790,42.4319133,-123.9511858,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,21.262259,21,176.76892
129.31424,159,597,42.5221149,-123.8323251,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,27.066994,-58,129.31424
21.548391,87,820,42.3868254,-123.9284142,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.67032,106,21.548391
77.20754,120,750,42.4443714,-123.8326566,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,30.322115,0,77.20754
84.7308,180,380,42.4557108,-123.8511911,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,9.996798,-101,84.7308
126.38372,176,956,42.5384599,-123.8865756,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,24.887472,27,126.38372
44.7624,40,495,42.4557151,-123.8268379,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,43.068214,-84,44.7624
309.3918,166,1254,42.3491986,-123.6697075,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,14.3097515,40,50.6082
2.2760696,106,768,42.2689566,-123.793663,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.846798,-62,2.2760696
164.86032,222,1153,42.3371263,-123.8360298,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.541265,75,164.86032
325.91226,180,908,42.3676391,-123.8606932,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,19.383474,83,34.08774
72.073006,150,965,42.3150729,-123.6622568,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,20.210533,7,72.073006
101.56743,161,736,42.5370629,-123.8780907,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,21.981104,-2,101.56743
114.23227,159,677,42.3161701,-123.7357807,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.905943,-51,114.23227
249.72655,215,892,42.3733604,-123.8667756,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,31.271631,127,110.27345
246.65231,227,615,42.270345,-123.7616481,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,15.956492,-113,113.34769
216.19861,249,285,42.3882482,-123.8608081,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,36.583305,-123,143.80139
340.14197,132,201,42.4091872,-124.0185626,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,14.475851,-115,19.85803
260.33115,211,844,42.4145227,-123.9804217,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,30.040588,39,99.66885
301.63162,149,719,42.340233,-123.7467512,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,8.773199,-12,58.36838
97.00921,168,270,42.465233,-124.0094769,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,7.556464,-42,97.00921
343.28738,166,878,42.2589411,-123.8041224,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,16.921377,-87,16.71262
270,187,997,42.5011286,-123.7873078,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,11.178139,21,90
20.617832,118,537,42.4116427,-124.0560243,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.292406,-14,20.617832
171.4334,231,1031,42.4730498,-123.7473359,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,30.512321,-23,171.4334
123.660576,176,682,42.275976,-123.7720278,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,14.727023,-11,123.660576
90,182,593,42.2994135,-123.6577122,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,8.710137,-45,90
131.9114,189,461,42.335999,-123.7864469,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.39049,-53,131.9114
307.85587,145,925,42.4063115,-124.0927499,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,27.814621,18,52.14413
232.19789,224,429,42.3707759,-123.8790788,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.01338,-75,127.80211
305.02573,177,469,42.4585005,-123.8504346,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,28.186155,-52,54.97427
134.86014,201,1085,42.5121424,-123.7706212,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,31.783365,-15,134.86014
12.083972,185,784,42.4794653,-123.9767971,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,17.460302,26,12.083972
220.0809,248,756,42.4733926,-123.8471272,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,31.530983,-19,139.9191
143.5474,215,605,42.4034616,-123.8487674,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,41.525337,78,143.5474
300.51587,140,861,42.542638,-123.8127274,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,37.42005,-42,59.48413
201.92615,253,395,42.389628,-123.8543272,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.84831,33,158.07385
21.633512,51,468,42.4410798,-124.0312842,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,35.526512,-77,21.633512
131.82623,187,1103,42.5234689,-123.7398397,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.423983,48,131.82623
202.14127,218,905,42.499277,-123.7932243,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,9.9132,-49,157.85873
169.52078,212,366,42.5028512,-123.8769438,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,19.90895,-147,169.52078
264.36893,215,323,42.312137,-123.7832611,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,33.42083,-101,95.63107
17.109959,102,661,42.4126539,-124.0730863,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,20.436527,-33,17.109959
139.45096,213,627,42.4214905,-124.0389736,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,22.036835,50,139.45096
5.1582313,144,566,42.395576,-124.0279564,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,13.7016325,67,5.1582313
77.3173,143,381,42.3174768,-123.7857718,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,27.299034,-77,77.3173
320.3495,113,751,42.4911174,-123.9056775,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,37.12131,63,39.6505
31.629295,81,644,42.4381267,-123.863655,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.10373,-14,31.629295
240.59647,192,314,42.5276384,-123.980568,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.201614,-59,119.40353
161.7418,219,879,42.497794,-123.799346,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,32.239655,-77,161.7418
319.51785,129,545,42.4668782,-123.9910168,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.883049,114,40.48215
149.54169,227,1153,42.3244919,-123.6647519,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,23.360731,28,149.54169
354.8317,96,1196,42.5183773,-123.7550074,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,25.994583,52,5.1683
146.9577,223,796,42.443445,-124.0401886,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,25.77005,72,146.9577
301.13077,153,598,42.422866,-123.9872926,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,29.40582,-51,58.86923
86.1603,157,490,42.4150793,-124.0249295,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,13.589621,52,86.1603
352.27713,133,752,42.4896344,-123.8380842,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,18.093193,3,7.72287
264.50128,220,406,42.4349512,-124.0071775,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,26.875866,69,95.49872
149.85698,217,898,42.434574,-123.9499844,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,27.660553,51,149.85698
156.25313,217,1132,42.5070336,-123.8029399,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,33.19869,97,156.25313
302.70398,131,770,42.4046866,-123.8289755,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,30.930695,-62,57.29602
77.74488,94,473,42.3937072,-123.8823213,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,37.3299,-6,77.74488
328.0824,99,515,42.468618,-123.807877,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,35.20804,-93,31.9176
296.99527,160,635,42.3827063,-123.8219789,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,35.49829,-27,63.00473
296.84393,158,391,42.2956759,-123.7475089,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,24.986898,-111,63.15607
14.743605,81,817,42.3631557,-123.8957355,klondiketaylorcreek,2018,biscuit,2002,biscuit_klondiketaylorcreek,31.073198,17,14.743605
